time_us,centre_radiation_stress_pa,apex_dynamic_elevation_um,apex_velocity_m_s,positive_mound_volume_pl,volume_residual_fl,mechanical_energy_pj
71.69999999999999,0.0,2.217739435811466,0.031419852101502325,138.28662298967268,3.4076344837514714e-12,3.5041259779991294
71.8,0.0,2.2208801516950465,0.03139446557010473,138.50311174851583,2.942957054148998e-11,3.503502062106529
71.9,0.0,2.2240183282028765,0.03136906458648871,138.71952889125046,1.2391398122732624e-11,3.5028790020912797
72.0,0.0,2.2271539638922455,0.03134364920090103,138.93587435394673,6.195699061366312e-13,3.5022567975717465
72.1,0.0,2.230287057325457,0.031318219463308226,139.15214807272136,2.0136021949440513e-11,3.5016354481631855
72.19999999999999,0.0,2.23341760706979,0.03129277542339801,139.3683499837378,2.4782796245465248e-11,3.501014953477745
72.3,0.0,2.2365456116974904,0.031267317130580397,139.58448002320623,-2.323387148012367e-11,3.5003953131244794
72.39999999999999,0.0,2.23967106978572,0.031241844633988908,139.8005381273839,1.3940322888074202e-11,3.4997765267093435
72.5,0.0,2.2427939799165433,0.031216357982482082,140.0165242325751,1.610881755955241e-11,3.4991585938352094
72.60000000000001,0.0,2.245914340676898,0.031190857224644482,140.23243827513124,1.2081613169664307e-11,3.498541514101864
72.69999999999999,0.0,2.24903215065857,0.031165342408788196,140.44828019145106,2.0755591855577144e-11,3.4979252871060185
72.8,0.0,2.252147408458157,0.031139813582954135,140.66404991798063,-3.7174194368197875e-12,3.4973099124413123
72.89999999999999,0.0,2.255260112677051,0.031114270794913235,140.87974739121373,3.500569969671966e-11,3.4966953896983215
73.0,0.0,2.2583702619214043,0.03108871409216805,141.09537254769157,2.38534413862603e-11,3.4960817184645583
73.10000000000001,0.0,2.2614778548021106,0.031063143521953905,141.31092532400325,1.9206667090235565e-11,3.4954688983244835
73.19999999999999,0.0,2.2645828899347706,0.03103755913124041,141.52640565678567,2.044580690250883e-11,3.49485692885951
73.3,0.0,2.2676853659396694,0.031011960966732834,141.74181348272367,2.757086082308009e-11,3.4942458096480045
73.39999999999999,0.0,2.270785281441749,0.030986349074873527,141.95714873855042,2.4473011292396934e-11,3.493635540265298
73.5,0.0,2.273882635070585,0.03096072350184332,142.17241136104695,-1.2081613169664307e-11,3.493026120283693
73.6,0.0,2.276977425460355,0.030935084293563033,142.38760128704303,2.6331721010806827e-11,3.492417549272461
73.7,0.0,2.280069651249819,0.03090943149569489,142.60271845341646,1.3010968028869256e-11,3.4918098267978572
73.8,0.0,2.2831593110822865,0.030883765153643997,142.8177627970939,3.066871035376325e-11,3.4912029524231207
73.89999999999999,0.0,2.2862464036055963,0.03085808531255989,143.03273425505063,-9.293548592049469e-13,3.490596925708482
74.0,0.0,2.2893309274720908,0.030832392017337947,143.24763276431065,2.0136021949440513e-11,3.4899917462111683
74.1,0.0,2.292412881338589,0.03080668531262101,143.46245826194692,2.5402366151601876e-11,3.4893874134854115
74.2,0.0,2.2954922638663597,0.030780965242800804,143.67721068508143,-4.646774296024734e-12,3.488783927082451
74.29999999999998,0.0,2.2985690737211,0.030755231852019598,143.89188997088536,3.996225894581271e-11,3.4881812865505384
74.39999999999999,0.0,2.30164330957291,0.030729485184171637,144.10649605657903,2.044580690250883e-11,3.4875794914349507
74.5,0.0,2.3047149700962635,0.030703725282904826,144.32102887943222,3.283720502524145e-11,3.486978541277986
74.6,0.0,2.30778405396999,0.03067795219162224,144.5354883767642,9.293548592049467e-12,3.486378435618978
74.7,0.0,2.3108505598772457,0.030652165953483742,144.74987448594388,3.0049140447626614e-11,3.485779173994294
74.8,0.0,2.313914486505491,0.030626366611407593,144.9641871443897,1.4559892794210833e-11,3.485180755937351
74.89999999999999,0.0,2.316975832546465,0.030600554208072023,145.17842628957033,9.293548592049469e-13,3.484583180978611
75.0,0.0,2.3200345966961633,0.030574728785916935,145.39259185900391,-1.332075298193757e-11,3.4839864486455894
75.1,0.0,2.323090777654816,0.030548890387145467,145.60668379025907,7.74462382670789e-12,3.4833905584628697
75.2,0.0,2.326144374126861,0.030523039053725734,145.82070202095437,5.266344202161365e-12,3.4827955099520964
75.3,0.0,2.329195384820916,0.030497174827392365,146.0346464887587,2.4473011292396934e-11,3.48220130263199
75.4,0.0,2.3322438084497676,0.030471297749648272,146.24851713139154,5.5761291552296805e-12,3.4816079360183503
75.49999999999999,0.0,2.3352896437303396,0.030445407861766294,146.46276762212088,9.293548592049467e-12,3.48101540962406
75.6,0.0,2.3383328893836666,0.030419505204790885,146.67964201542162,2.106537680864546e-11,3.4804237229590953
75.7,0.0,2.3413735441348833,0.03039358981953983,146.89645450255148,1.053268840432273e-11,3.479832875530527
75.8,0.0,2.3444116067131917,0.030367661746605927,147.11320502774365,1.548924765341578e-12,3.4792428668425304
75.9,0.0,2.347447075851839,0.03034172102635876,147.32989353524877,9.293548592049467e-12,3.478653696396388
75.99999999999999,0.0,2.350479950288105,0.03031576769894634,147.54651996933515,1.98262369963722e-11,3.478065363690501
76.1,0.0,2.353510228763267,0.030289801804296895,147.76308427428876,3.5625269602856294e-11,3.4774778682203866
76.19999999999999,0.0,2.3565379100225874,0.030263823382120664,147.97958639441336,2.9119785588421666e-11,3.4768912094786915
76.3,0.0,2.359562992815288,0.03023783247191151,148.19602627403052,2.106537680864546e-11,3.476305386955196
76.4,0.0,2.362585475894531,0.030211829112948882,148.41240385747975,5.5761291552296805e-12,3.475720400136818
76.5,0.0,2.365605358017394,0.030185813344299345,148.62871908911848,3.6864409415129555e-11,3.475136248507621
76.6,0.0,2.3686226379448496,0.03015978520481856,148.84497191332215,-6.195699061366312e-13,3.4745529315488204
76.69999999999999,0.0,2.3716373144417484,0.03013374473315296,149.06116227448447,2.664150596387514e-11,3.473970448738787
76.8,0.0,2.3746493862767926,0.03010769196774157,149.27729011701715,0.0,3.473388799553057
76.9,0.0,2.377658852222521,0.030081626946817826,149.49335538535027,1.6418602512620725e-11,3.472807983464334
77.0,0.0,2.3806657110552822,0.030055549708411313,149.70935802393217,1.2701183075800938e-11,3.472227999942502
77.1,0.0,2.3836699615552215,0.03002946029034967,149.92529797722966,1.4250107841142516e-11,3.471648848454619
77.19999999999999,0.0,2.386671602506252,0.0300033587302603,150.14117518972796,-2.7880645776148402e-12,3.4710705284649377
77.3,0.0,2.389670632696043,0.02997724506557232,150.35698960593095,3.841333418047113e-11,3.4704930394349005
77.39999999999999,0.0,2.3926670509159975,0.02995111933351826,150.57274117036098,1.3630537935005885e-11,3.4699163808231517
77.5,0.0,2.3956608559612302,0.029924981571136006,150.78842982755924,1.6728387465689042e-11,3.469340552085544
77.60000000000001,0.0,2.39865204663055,0.029898831815270577,151.00405552208568,4.2750323523427555e-11,3.468765552675139
77.69999999999999,0.0,2.4016406217264423,0.02987267010257595,151.21961819851907,1.9206667090235565e-11,3.468191382042219
77.8,0.0,2.4046265800550484,0.029846496469517033,151.43511780145718,-8.673978685912837e-12,3.4676180396342913
77.89999999999999,0.0,2.4076099204261423,0.029820310952371348,151.65055427551678,2.4163226339328614e-11,3.4670455248960934
78.0,0.0,2.4105906416531226,0.029794113587231,151.8659275653337,0.0,3.4664738372696022
78.1,0.0,2.413568742552984,0.029767904410004573,152.081237615563,1.827731223103062e-11,3.4659029761940365
78.19999999999999,0.0,2.416544221946305,0.029741683456418883,152.29648437087903,1.2701183075800938e-11,3.465332941105865
78.3,0.0,2.419517078657227,0.029715450762020937,152.51166777597535,1.9516452043303882e-11,3.464763731438813
78.39999999999999,0.0,2.422487311513438,0.029689206362179758,152.72678777556519,3.3456774931378085e-11,3.464195346623869
78.5,0.0,2.4254549193461505,0.02966295029208833,152.94184431438097,1.1152258310459361e-11,3.463627786089291
78.6,0.0,2.428419900990093,0.029636682586765387,153.156837337175,3.655462446206124e-11,3.463061049260609
78.7,0.0,2.431382255283485,0.029610403281057403,153.3717667887191,8.364193732844521e-12,3.462495135560636
78.8,0.0,2.43434198106802,0.0295841124096404,153.5866326138049,4.089161380501766e-11,3.4619300444094727
78.89999999999999,0.0,2.437299077188852,0.029557810007021876,153.8014347572438,6.195699061366312e-12,3.4613657752245146
79.0,0.0,2.440253542494581,0.029531496107542653,154.0161731638674,1.610881755955241e-11,3.460802327420457
79.1,0.0,2.443205375837227,0.029505170745378884,154.23084777852702,1.610881755955241e-11,3.4602397004093004
79.2,0.0,2.4461545760722236,0.029478833954543805,154.44545854609416,3.0049140447626614e-11,3.4596778936003614
79.3,0.0,2.4491011420583955,0.02945248576888976,154.66000541146067,3.624483950899293e-11,3.459116906400273
79.39999999999999,0.0,2.452045072657945,0.02942612622210999,154.87448831953847,2.1994731667850408e-11,3.458556738212996
79.5,0.0,2.4549863667364367,0.02939975534774066,155.08890721526,2.757086082308009e-11,3.4579973884398223
79.6,0.0,2.4579250231627827,0.029373373179162637,155.30326204357812,1.703817241875736e-11,3.4574388564793823
79.7,0.0,2.4608610408092204,0.029346979749603496,155.51755274946623,3.77937642743345e-11,3.4568811417276546
79.8,0.0,2.4637944185513088,0.02932057509213937,155.73177927791835,-5.266344202161365e-12,3.456324243577963
79.89999999999999,0.0,2.4667251552678997,0.02929415923969687,155.9459415739493,1.7657742324893987e-11,3.4557681614209943
80.0,0.0,2.469653249841137,0.029267732225054997,156.16003958259472,1.0222903451254415e-11,3.4552128946447973
80.1,0.0,2.4725787011564337,0.02924129408084705,156.3740732489111,4.832645267865723e-11,3.454658442634792
80.2,0.0,2.475501508102454,0.029214844839562503,156.5880425179759,2.5092581198533562e-11,3.4541048047737766
80.3,0.0,2.4784216695711088,0.029188384533548987,156.8019473348879,4.1201398758085973e-11,3.4535519804419317
80.4,0.0,2.481339184457537,0.02916191319501411,157.01578764476673,1.9516452043303882e-11,3.4529999690168283
80.49999999999999,0.0,2.4842540516600886,0.029135430856027406,157.2295633927537,2.1994731667850408e-11,3.4524487698734334
80.6,0.0,2.4871662700803165,0.02910893754852225,157.44327452401123,4.925580753786218e-11,3.451898382384119
80.7,0.0,2.490075838622957,0.02908243330429775,157.65692098372318,3.097849530683156e-13,3.4513488059186646
80.8,0.0,2.4929827561959237,0.029055918155020642,157.87050271709526,1.2701183075800938e-11,3.4508000398442666
80.9,0.0,2.495887021710285,0.029029392132227185,158.08401966935466,4.8016667725588915e-11,3.450252083525544
80.99999999999999,0.0,2.4987886340802636,0.029002855267325146,158.29747178575028,-1.2391398122732624e-12,3.4497049363245473
81.1,0.0,2.501687592223209,0.02897630759159557,158.51085901155298,1.2391398122732624e-11,3.4491585976007575
81.19999999999999,0.0,2.5045838950595987,0.028949749136194726,158.7241812920556,6.195699061366312e-13,3.4486130667111023
81.3,0.0,2.507477541513017,0.028923179932156082,158.93743857257297,3.1288280259899875e-11,3.448068343009957
81.4,0.0,2.5103685305101453,0.028896600010392123,159.150630798442,7.434838873639575e-12,3.4475244258491515
81.5,0.0,2.513256860980749,0.02887000940169621,159.36375791502206,1.3010968028869256e-11,3.4469813145779793
81.6,0.0,2.516142531857671,0.028843408136744537,159.5768198676947,4.089161380501766e-11,3.4464390085432
81.69999999999999,0.0,2.519025542076813,0.028816796246098026,159.78981660186392,3.097849530683156e-11,3.4458975070890503
81.8,0.0,2.521905890577127,0.028790173760204152,160.00274806295636,1.3940322888074202e-11,3.4453568095572478
81.89999999999999,0.0,2.524783576300609,0.028763540709398846,160.21561419642123,1.98262369963722e-11,3.444816915286999
82.0,0.0,2.527658598192273,0.02873689712390841,160.42841494773057,6.505484014434628e-12,3.4442778236150056
82.1,0.0,2.530530955200161,0.02871024303385132,160.64115026237914,3.655462446206124e-11,3.443739533875469
82.19999999999999,0.0,2.533400646275317,0.028683578469240165,160.85382008588476,2.3543656433191983e-11,3.4432020454001018
82.3,0.0,2.5362676703717772,0.028656903459983497,161.06642436378826,1.6418602512620725e-11,3.4426653575181287
82.39999999999999,0.0,2.5391320264465707,0.028630218035887667,161.27896304165355,2.1994731667850408e-11,3.4421294695562974
82.5,0.0,2.5419937134596986,0.028603522226658698,161.49143606506792,1.3630537935005885e-11,3.4415943808388834
82.60000000000001,0.0,2.5448527303741275,0.02857681606190418,161.70384337964197,2.0755591855577144e-11,3.441060090687698
82.69999999999999,0.0,2.547709076155779,0.028550099571135044,161.91618493100972,3.159806521296819e-11,3.4405265984220916
82.8,0.0,2.550562749773524,0.02852337278376748,162.1284606648287,2.4163226339328614e-11,3.439993903358966
82.89999999999999,0.0,2.5534137501991685,0.028496635729124746,162.3406705267803,2.5092581198533562e-11,3.439462004812774
83.0,0.0,2.5562620764074464,0.02846988843643901,162.55281446256944,1.1462043263527678e-11,3.4389309020955348
83.1,0.0,2.5591077273760106,0.02844313093485319,162.7648924179251,1.889688213716725e-11,3.4384005945168323
83.19999999999999,0.0,2.5619507020854257,0.028416363253422776,162.97690433860004,4.027204389888103e-12,3.4378710813838254
83.3,0.0,2.5647909995191522,0.02838958542111764,163.18885017037138,2.044580690250883e-11,3.4373423620012575
83.39999999999999,0.0,2.56762861866355,0.028362797466823894,163.40072985904013,7.434838873639575e-12,3.436814435671458
83.5,0.0,2.5704635585078575,0.028335999419345646,163.6125433504317,4.336989342956418e-12,3.4362873016943523
83.6,0.0,2.5732958180441945,0.02830919130740685,163.82429059039606,3.159806521296819e-11,3.4357609593674683
83.7,0.0,2.576125396267548,0.028282373159653082,164.03597152480734,2.4163226339328614e-11,3.435235407985941
83.8,0.0,2.578952292175762,0.02825554500465338,164.24758609956456,3.6864409415129555e-11,3.434710646842523
83.89999999999999,0.0,2.5817765047695405,0.028228706870901947,164.45913426059124,3.097849530683156e-12,3.4341866752275885
84.0,0.0,2.584598033052427,0.028201858786819998,164.67061595383595,5.885914108297996e-12,3.4336634924291385
84.1,0.0,2.5874168760308045,0.028175000780757544,164.88203112527202,1.889688213716725e-11,3.433141097732813
84.2,0.0,2.5902330327138934,0.02814813288099511,165.09337972089787,4.089161380501766e-11,3.4326194904218927
84.3,0.0,2.59304650211373,0.02812125511574557,165.30466168673695,2.478279624546525e-12,3.432098669777309
84.39999999999999,0.0,2.595857283245176,0.028094367513155808,165.51587696883814,4.863623763172555e-11,3.431578635077647
84.5,0.0,2.598665375125899,0.02806747010130855,165.72702551327546,6.505484014434627e-11,3.4310593855991587
84.6,0.0,2.6014707767763756,0.028040562908224057,165.93810726614856,3.066871035376325e-11,3.4305409206157615
84.7,0.0,2.604273487219879,0.02801364596186191,166.14912217358255,1.9206667090235565e-11,3.4300232393990524
84.8,0.0,2.60707350548248,0.027986719290122707,166.3600701817283,3.0049140447626614e-11,3.429506341218312
84.89999999999999,0.0,2.6098708305930267,0.027959782920849767,166.57095123676234,1.486967774727915e-11,3.428990225340509
84.99999999999999,0.0,2.6126654615831604,0.027932836881830837,166.78176528488723,1.548924765341578e-11,3.42847489103031
85.1,0.0,2.615457397487292,0.027905881200799895,166.99251227233148,8.364193732844521e-12,3.427960337550087
85.2,0.0,2.618246637342605,0.02787891590543871,167.20319214534962,2.323387148012367e-11,3.4274465641599217
85.3,0.0,2.621033180189045,0.027851941023378627,167.4138048502225,2.6331721010806827e-11,3.426933570117615
85.4,0.0,2.6238170250693247,0.02782495658220221,167.6243503332572,2.0755591855577144e-11,3.426421354678689
85.49999999999999,0.0,2.626598171028905,0.027797962609444945,167.83482854078738,3.066871035376325e-11,3.425909917096399
85.6,0.0,2.6293766171160082,0.027770959132596876,168.04523941917304,9.603333545117783e-12,3.425399256621742
85.7,0.0,2.632152362381593,0.02774394617910426,168.25558291480107,3.407634483751472e-11,3.4248893725034555
85.8,0.0,2.634925405879367,0.027716923776371263,168.46585897408482,3.6864409415129555e-11,3.4243802639880294
85.9,0.0,2.6376957466657727,0.027689891951761542,168.67606754346485,2.5402366151601876e-11,3.423871930319717
85.99999999999999,0.0,2.6404633837999913,0.02766285073259989,168.8862085694084,6.815268967502943e-12,3.4233643707405315
86.1,0.0,2.6432283163439307,0.02763580014617395,169.09628199841,3.407634483751472e-11,3.4228575844902647
86.19999999999999,0.0,2.6459905433622253,0.02760874021973566,169.3062877769913,4.18209686642226e-11,3.4223515708064833
86.3,0.0,2.648750063922238,0.027581670980503004,169.5162258517012,1.6728387465689042e-11,3.4218463289245444
86.4,0.0,2.6515068770940453,0.027554592455661532,169.72609616911618,3.8103549227402817e-11,3.421341858077596
86.5,0.0,2.6542609819504484,0.02752750467236599,169.93589867583998,1.4559892794210833e-11,3.420838157496588
86.6,0.0,2.657012377566953,0.027500407657741872,170.1456333185043,4.2750323523427555e-11,3.420335226410278
86.69999999999999,0.0,2.659761063021784,0.027473301438886998,170.35530004376838,2.1994731667850408e-11,3.4198330640452386
86.8,0.0,2.662507037395873,0.02744618604287307,170.56489879831935,-8.673978685912837e-12,3.419331669625859
86.89999999999999,0.0,2.6652502997728527,0.02741906149674723,170.77442952887236,1.4250107841142516e-11,3.4188310423743635
87.0,0.0,2.6679908492390667,0.027391927827533583,170.98389218217056,1.7967527277962304e-11,3.4183311815108084
87.1,0.0,2.6707286848835556,0.027364785062234755,171.1932867049854,1.4559892794210833e-11,3.417832086253092
87.19999999999999,0.0,2.6734638057980606,0.027337633227833367,171.40261304411644,1.7347957371825673e-11,3.417333755816963
87.3,0.0,2.6761962110770154,0.027310472351293632,171.6118711463919,3.5625269602856294e-11,3.4168361894160233
87.39999999999999,0.0,2.6789258998175587,0.02728330245956274,171.8210609586683,4.336989342956418e-11,3.416339386261743
87.5,0.0,2.681652871119514,0.027256123579572435,172.03018242783094,3.4695914743651346e-11,3.415843345563458
87.60000000000001,0.0,2.684377124085404,0.027228935738240468,172.23923550079368,1.5799032606484095e-11,3.4153480665283844
87.69999999999999,0.0,2.687098657820441,0.027201738962472098,172.44822012449944,1.548924765341578e-12,3.4148535483616205
87.8,0.0,2.689817471432523,0.02717453327916145,172.65713624592004,5.328301192775028e-11,3.4143597902661558
87.89999999999999,0.0,2.692533564032241,0.02714731871519313,172.86598381205616,1.9516452043303882e-11,3.4138667914428797
88.0,0.0,2.6952469347328734,0.027120095297443504,173.07476276993793,0.0,3.413374551090585
88.1,0.0,2.697957582650384,0.0270928630527822,173.28347306662474,2.4163226339328614e-11,3.4128830684059768
88.2,0.0,2.7006655069034258,0.027065622008073564,173.49211464920518,6.195699061366312e-12,3.4123923425836815
88.3,0.0,2.703370706613338,0.027038372190177976,173.70068746479754,2.3543656433191983e-11,3.411902372816249
88.39999999999999,0.0,2.706073180904146,0.027011113625953317,173.90919146054966,-1.2391398122732624e-12,3.4114131582941654
88.5,0.0,2.7087729289025564,0.026983846342256344,174.11762658363907,3.655462446206124e-11,3.410924698205853
88.6,0.0,2.711469949737966,0.026956570365944028,174.32599278127324,4.863623763172555e-11,3.4104369917376856
88.7,0.0,2.714164242542457,0.026929285723874933,174.5342900006895,5.76200012707067e-11,3.4099500380739887
88.79999999999998,0.0,2.7168558064507953,0.02690199244291062,174.74251818915522,2.3543656433191983e-11,3.4094638363970513
88.89999999999999,0.0,2.7195446406004375,0.02687469054991695,174.9506772939681,5.390258183388691e-11,3.408978385887129
89.0,0.0,2.7222307441315223,0.02684738007176534,175.15876726245594,1.3010968028869256e-11,3.4084936857224544
89.1,0.0,2.7249141161868766,0.026820061035334235,175.366788041977,2.4473011292396934e-11,3.4080097350792427
89.2,0.0,2.7275947559120195,0.02679273346751028,175.57473957991996,-6.195699061366312e-12,3.4075265331316964
89.3,0.0,2.730272662455154,0.0267653973951897,175.78262182370426,1.053268840432273e-11,3.4070440790520182
89.39999999999999,0.0,2.7329478349671787,0.026738052845279546,175.9904347207799,-1.8587097184098938e-12,3.406562372010412
89.5,0.0,2.7356202726016754,0.026710699844698996,176.1981782186278,1.9206667090235565e-11,3.4060814111750948
89.6,0.0,2.7382899745149314,0.026683338420380585,176.40585226475972,2.9119785588421666e-11,3.4056011957122987
89.7,0.0,2.740956939865913,0.026655968599271457,176.61345680671855,1.548924765341578e-12,3.4051217247862837
89.8,0.0,2.7436211678162943,0.026628590408334662,176.82099179207836,5.76200012707067e-11,3.40464299755934
89.89999999999999,0.0,2.746282657530437,0.02660120387455029,177.02845716844425,2.4163226339328614e-11,3.4041650131917978
89.99999999999999,0.0,2.7489414081754115,0.026573809024916788,177.23585288345294,2.6021936057738513e-11,3.403687770842034
90.1,0.0,2.7515974189209795,0.026546405886452063,177.4431788847725,5.142430220934039e-11,3.4032112696664787
90.2,0.0,2.754250688939611,0.02651899448619477,177.6504351201026,4.151118371115429e-11,3.4027355088196227
90.3,0.0,2.756901217406482,0.026491574851205384,177.85762153717465,4.4609033241837444e-11,3.4022604874540234
90.4,0.0,2.7595490034994716,0.02646414700856754,178.06473808375176,5.142430220934039e-11,3.4017862047203145
90.49999999999999,0.0,2.7621940463991677,0.026436710985388953,178.27178470762894,2.881000063535335e-11,3.401312659767209
90.6,0.0,2.7648363452888782,0.02640926680880276,178.47876135663333,-8.054408779776206e-12,3.400839851741512
90.69999999999999,0.0,2.7674758993546167,0.02638181450596859,178.68566797862414,9.9131184981861e-12,3.4003677797881227
90.8,0.0,2.7701127077851195,0.026354354104073663,178.89250452149258,3.097849530683156e-11,3.3998964430500447
90.9,0.0,2.7727467697718398,0.02632688563033386,179.09927093316264,3.221763511910482e-11,3.3994258406683904
90.99999999999999,0.0,2.775378084508956,0.026299409111994965,179.3059671615903,1.1771828216595992e-11,3.39895597178239
91.1,0.0,2.7780066511933725,0.0262719245763336,179.51259315476437,2.6021936057738513e-11,3.398486835529401
91.19999999999999,0.0,2.780632469024722,0.026244432050658368,179.71914886070618,3.035892540069493e-11,3.398018431044909
91.3,0.0,2.7832555372053704,0.026216931562310888,179.92563422746977,2.4782796245465248e-11,3.3975507574625397
91.4,0.0,2.78587585494042,0.026189423138666873,180.1320492031422,2.819043072921672e-11,3.3970838139140653
91.5,0.0,2.7884934214377095,0.026161906807137102,180.33839373584337,2.4473011292396934e-11,3.396617599529412
91.6,0.0,2.7911082359078248,0.02613438259516854,180.5446677737262,1.8587097184098934e-11,3.396152113436663
91.69999999999999,0.0,2.793720297564095,0.026106850530245265,180.75087126497704,3.96524739927444e-11,3.395687354762072
91.8,0.0,2.7963296056226015,0.02607931063988951,180.95700415781505,3.097849530683156e-12,3.395223322630066
91.89999999999999,0.0,2.79893615930218,0.026051762951662602,181.1630664004933,2.7880645776148405e-11,3.394760016163254
92.0,0.0,2.801539957824422,0.026024207493166016,181.36905794129802,1.486967774727915e-11,3.394297434482435
92.10000000000001,0.0,2.804141000413681,0.025996644292042268,181.57497872854913,1.053268840432273e-11,3.3938355767066013
92.19999999999999,0.0,2.806739286297083,0.02596907337597589,181.7808287106001,3.159806521296819e-11,3.393374441952951
92.3,0.0,2.809334814704515,0.02594149477269434,181.9866078358384,4.95655924909305e-12,3.392914029336891
92.39999999999999,0.0,2.8119275848686494,0.02591390850996899,182.19231605268536,1.7347957371825673e-11,3.3924543379720458
92.5,0.0,2.8145175960249293,0.025886314615615955,182.39795330959612,2.9119785588421666e-11,3.3919953669702654
92.6,0.0,2.817104847411585,0.02585871311749706,182.60351955506016,2.3543656433191983e-11,3.391537115441632
92.69999999999999,0.0,2.819689338269636,0.025831104043520705,182.80901473760093,2.2924086527055356e-11,3.3910795824944646
92.8,0.0,2.8222710678428924,0.025803487421642686,183.01443880577645,3.035892540069493e-11,3.390622767235331
92.89999999999999,0.0,2.8248500353779695,0.025775863279867205,183.21979170817892,9.9131184981861e-12,3.3901666687690506
93.0,0.0,2.8274262401242756,0.025748231646247483,183.42507339343516,1.4250107841142516e-11,3.3897112861987044
93.1,0.0,2.829999681334031,0.025720592548886867,183.6302838102065,8.364193732844521e-12,3.38925661862564
93.2,0.0,2.8325703582622723,0.02569294601593944,183.83542290718907,3.3456774931378085e-11,3.3888026651494805
93.3,0.0,2.8351382701668495,0.02566529207561094,184.04049063311385,4.089161380501766e-11,3.388349424868131
93.39999999999999,0.0,2.8377034163084374,0.025637630756159515,184.24548693674657,2.261430157398704e-11,3.3878968968777867
93.5,0.0,2.84026579595054,0.025609962085896557,184.450411766888,1.3630537935005885e-11,3.3874450802729372
93.6,0.0,2.842825408359494,0.025582286093187457,184.6552650723742,5.885914108297996e-12,3.3869939741463773
93.7,0.0,2.845382252804476,0.025554602806452307,184.86004680207623,2.0755591855577144e-11,3.386543577589212
93.79999999999998,0.0,2.847936328557508,0.025526912254166746,185.0647569049004,9.293548592049469e-13,3.386093889690865
93.89999999999999,0.0,2.8504876348934594,0.025499214464862637,185.26939532978855,4.336989342956418e-11,3.385644909539085
94.0,0.0,2.8530361710900585,0.025471509467128787,185.47396202571807,1.3630537935005885e-11,3.3851966362199515
94.1,0.0,2.8555819364278965,0.025443797289611714,185.67845694170182,4.4609033241837444e-11,3.384749068817885
94.2,0.0,2.8581249301904283,0.02541607796101631,185.88288002678837,3.7174194368197875e-12,3.384302206415653
94.3,0.0,2.860665151663984,0.025388351510106474,186.0872312300621,6.164720566059481e-11,3.383856048094376
94.39999999999999,0.0,2.8632026001377735,0.0253606179657059,186.29151050064317,-8.673978685912837e-12,3.3834105929335365
94.5,0.0,2.865737274903893,0.025332877356698674,186.49571778768788,-2.478279624546525e-12,3.382965840010983
94.6,0.0,2.86826917525733,0.025305129712029893,186.69985304038858,3.4695914743651346e-11,3.382521788402945
94.7,0.0,2.8707983004959687,0.02527737506070638,186.90391620797357,2.044580690250883e-11,3.382078437184028
94.8,0.0,2.873324649920593,0.025249613431797262,187.10790723970769,4.522860314797408e-11,3.381635785427231
94.89999999999999,0.0,2.8758482228349043,0.025221844854434572,187.31182608489192,1.98262369963722e-11,3.3811938322039508
94.99999999999999,0.0,2.878369018545517,0.02519406935781387,187.5156726928638,3.159806521296819e-11,3.3807525765839865
95.1,0.0,2.880887036361967,0.025166286971194864,187.7194470129973,1.4559892794210833e-11,3.3803120176355503
95.2,0.0,2.8834022755967235,0.025138497723901875,187.92314899470327,6.195699061366312e-13,3.379872154425271
95.3,0.0,2.8859147355651844,0.02511070164532459,188.126778587429,2.8500215682285032e-11,3.379432986018206
95.4,0.0,2.888424415585696,0.02508289876491839,188.33033574065863,3.77937642743345e-11,3.3789945114778446
95.49999999999999,0.0,2.8909313149795515,0.025055089112205053,188.53382040391338,3.8103549227402817e-11,3.378556729866116
95.6,0.0,2.893435433071001,0.025027272716773206,188.7372325267513,2.2924086527055356e-11,3.3781196402433973
95.69999999999999,0.0,2.8959367691872537,0.02499944960827889,188.9405720587676,-1.1771828216595992e-11,3.3776832416685205
95.8,0.0,2.8984353226584902,0.024971619816445974,189.14383894959482,2.168494671478209e-11,3.37724753319878
95.9,0.0,2.9009310928178658,0.02494378337106677,189.3470331489024,-1.2391398122732624e-12,3.3768125138899374
96.0,0.0,2.9034240790015176,0.02491594030200238,189.55015460639737,1.5799032606484095e-11,3.3763781827962336
96.1,0.0,2.9059142805485787,0.024888090639183288,189.75320327182425,3.3456774931378085e-11,3.3759445389703906
96.19999999999999,0.0,2.9084016968011683,0.024860234412609688,189.9561790949649,1.5799032606484095e-11,3.375511581463621
96.3,0.0,2.9108863271044156,0.024832371652352053,190.15908202563904,2.8500215682285032e-11,3.3750793093256393
96.4,0.0,2.913368170806462,0.024804502388551468,190.36191201370394,3.283720502524145e-11,3.374647721604661
96.5,0.0,2.91584722725846,0.024776626651420063,190.56466900905454,4.18209686642226e-11,3.3742168173474147
96.6,0.0,2.918323495814593,0.024748744471241483,190.76735296162403,2.168494671478209e-11,3.3737865955991495
96.69999999999999,0.0,2.920796975832074,0.02472085587837121,190.96996382138323,4.0272043898881026e-11,3.3733570554036416
96.8,0.0,2.923267666671154,0.02469296090323696,191.17250153834112,1.7967527277962304e-11,3.3729281958032
96.89999999999999,0.0,2.9257355676951318,0.02466505957633912,191.37496606254493,4.0272043898881026e-11,3.3725000158386766
97.0,0.0,2.928200678270362,0.02463715192825096,191.5773573440799,3.4695914743651346e-11,3.3720725145494694
