height_mm,intensity_with_reverberation_w_m2_for_1Pa_aperture,single_pass_intensity_w_m2_for_1Pa_aperture,interference_gain,interference_gain_db,cavity_orders_retained,cavity_series_converged
2.446,0.00028103876712330976,0.00025599849629781134,1.0978141324563417,0.4052881727115544,18,True
2.448,0.0002792919199379163,0.0002559610469924827,1.091150091857996,0.3788449356024125,18,True
2.4499999999999997,0.00027642882741023576,0.00025592360176135783,1.0801224486829415,0.3347299231369274,18,True
2.4520000000000004,0.0002725996186454706,0.0002558861605338185,1.0653159908171088,0.27478446003263923,18,True
2.454,0.00026804188457427494,0.0002557966183998618,1.0478711026401113,0.2030786389296513,18,True
2.456,0.0002628911166070808,0.0002557591545632848,1.0278854614450614,0.1194472338128029,18,True
2.458,0.0002574274015696256,0.0002557216940544064,1.0066701713420385,0.028872002161557695,18,True
2.46,0.0002518908768906736,0.00025568423678661164,0.9851638883037442,-0.0649151583196894,18,True
2.4619999999999997,0.00024653718146420457,0.0002556467826738872,0.9643664547059716,-0.15757904878438384,18,True
2.464,0.00024153954106956798,0.000255526545904435,0.9452620283134965,-0.24447787599976617,18,True
2.4659999999999997,0.00023727984175710197,0.00025548905955733256,0.9287279939431442,-0.32111463645674715,18,True
2.468,0.0002339426786595765,0.00025545157793768444,0.9158004837873623,-0.3819913138472855,18,True
2.4699999999999998,0.00023167435118823238,0.00025541410100103233,0.9070538794852834,-0.4236691484932115,18,True
2.4720000000000004,0.0002305416499412183,0.0002553766287033959,0.9027515599674475,-0.44431752433487987,18,True
2.474,0.00023062262972453244,0.00025533916100127594,0.903201172981766,-0.4421550706717006,18,True
2.476,0.00023187252423108605,0.0002553016978516563,0.9082294641292052,-0.41804413136258295,18,True
2.478,0.0002341071688979688,0.0002552642392120055,0.9171169828592204,-0.37575264362822647,18,True
2.48,0.00023703045154575112,0.0002552267850402793,0.928705235652847,-0.3212210607387792,18,True
2.4819999999999998,0.00024029090244538157,0.00025518933529492264,0.9416181211792298,-0.26125192207509035,18,True
2.484,0.00024355749881878813,0.00025515188993487206,0.9545588664107351,-0.20197284065448806,18,True
2.4859999999999998,0.00024656456587880254,0.0002551144489195574,0.9664860885890049,-0.14804392739940986,18,True
2.488,0.00024920775851880206,0.0002550770122089051,0.9769902680007237,-0.1010976235557112,18,True
2.49,0.00025145844212573433,0.00025503957976333796,0.9859585024374384,-0.061413634986376066,18,True
2.492,0.0002534189498267061,0.00025500215154378083,0.9937914181998464,-0.02704757886867248,18,True
2.494,0.0002551677847353018,0.0002549647275116598,1.0007964130004325,0.003457401137104128,18,True
2.496,0.0002565922447513426,0.00025492730762890575,1.0065310269736205,0.028271668409137595,18,True
2.498,0.0002573803183042141,0.0002548320041324211,1.0099999769670562,0.04321363878602481,18,True
2.5,0.0002577132573895951,0.0002547945606540261,1.0114550982881152,0.049466078200817505,18,True
2.502,0.00025759634581254393,0.00025475712439072004,1.0111448165723107,0.04813359878087495,18,True
2.504,0.0002572347865351096,0.0002547196952926852,1.0098739567018344,0.04267172470958134,18,True
2.506,0.00025699458326077624,0.00025468227331032814,1.0090791947173747,0.0392525194460665,18,True
2.508,0.00025724305650802866,0.00025464485839428404,1.010203222362816,0.04408749498205255,18,True
2.5100000000000002,0.0002582020379076224,0.0002546074504954206,1.0141181548505647,0.06088557571477525,18,True
2.512,0.000259991094566804,0.0002545700495648426,1.0212949049239217,0.09151165287767951,18,True
2.5140000000000002,0.00026254452391104045,0.00025453265555389526,1.0314767798250104,0.13459455763000916,18,True
2.516,0.0002656657663355169,0.00025449526841416924,1.0438927528631639,0.18655882543403754,18,True
2.5180000000000002,0.00026901486857156036,0.0002544578880975049,1.0572078176978243,0.24160365933824413,18,True
2.52,0.0002722249567350078,0.00025442051455599633,1.069980371708952,0.29375810828499854,18,True
2.522,0.0002749591268573097,0.0002543831477419956,1.080885779179771,0.3377980302561398,18,True
2.524,0.00027689737580606646,0.000254345787608118,1.088665074464275,0.36894290513915473,18,True
2.5260000000000002,0.0002778626250183265,0.00025430843410724567,1.0926205652351573,0.3846937051875631,18,True
2.528,0.0002777276650599373,0.0002542710871925328,1.0922502755873431,0.3832216295912706,18,True
2.5300000000000002,0.00027645539502365343,0.0002542337468174097,1.0874063671106704,0.36391871605671955,18,True
2.532,0.0002740779587457845,0.0002541964129355881,1.0782133216617587,0.3270469336949599,18,True
2.534,0.00027073136968406756,0.000254172894664735,1.0651465021129571,0.27409345505735744,18,True
2.536,0.0002664717271852644,0.00025413554641927805,1.0485417366433023,0.2058572200510783,18,True
2.538,0.00026165267996572334,0.00025409820140186103,1.0297305471750064,0.12723596370770893,18,True
2.54,0.00025655970642304886,0.00025407819106769474,1.0097667389118532,0.042210612050328764,18,True
2.542,0.00025137035054336045,0.00025404043884520695,0.9894895146852055,-0.045888035176994614,18,True
2.544,0.00024637414398582044,0.0002540026900264815,0.9699666722432517,-0.13243187702321418,18,True
2.5460000000000003,0.00024181831736251152,0.0002539649445620984,0.9521720321655778,-0.21284579062456385,18,True
2.548,0.00023791498052113332,0.0002539272024035626,0.9369416835578676,-0.2828743931199022,18,True
2.5500000000000003,0.00023482904905122213,0.0002538894635033131,0.9249263274297232,-0.33892858466337383,18,True
2.552,0.00023272423625108187,0.0002538517278147324,0.9167723152978895,-0.3773851000899108,18,True
2.554,0.00023169079338810334,0.00025381399529215547,0.912836950229687,-0.39606788664262044,18,True
2.556,0.00023180310673363947,0.00025377626589087853,0.9134152317983616,-0.3933175052316956,18,True
2.558,0.00023303876480893502,0.00025373853956716806,0.9184208485098752,-0.36958266180830807,18,True
2.5599999999999996,0.00023518485775541532,0.0002537008162782689,0.92701655913261,-0.32912508060803175,18,True
2.562,0.0002379936992440407,0.0002536630959824129,0.9382275270366542,-0.276918292605867,18,True
2.564,0.00024093059929824898,0.0002536253786388272,0.9499467308488236,-0.2230074749751408,18,True
2.5660000000000003,0.00024369922929154633,0.00025358766420774197,0.9610058519719835,-0.17273967720213637,18,True
2.568,0.0002462540236277536,0.0002535499526503988,0.971224885091164,-0.12680198468862305,18,True
2.5700000000000003,0.000248428028988301,0.00025351224392905806,0.9799448939350645,-0.08798345667515084,18,True
2.572,0.00025031893905683807,0.0002534745380070059,0.9875506274713848,-0.054406307214007715,18,True
2.574,0.0002520048721340411,0.0002534368348485633,0.994349824028627,-0.02460798784437236,18,True
2.576,0.0002534553014033858,0.00025339913441909073,1.0002216542073983,0.0009625253216838331,18,True
2.578,0.00025456360496546257,0.00025336143668499786,1.0047448747378211,0.02055799508252886,18,True
2.5799999999999996,0.0002552319104864687,0.00025339005889431454,1.0072688391967357,0.03145398852842909,18,True
2.5820000000000003,0.0002552562325917787,0.00025335239477748824,1.0075145838505397,0.03251341304436175,18,True
2.584,0.00025483978309027397,0.0002533147319010521,1.0060203809615682,0.026067791786409302,18,True
